(-26.978064801491694, 4.139446874575759)
(-23.275001921412276, 12.086495989090672)
(-36.55742058734451, -3.3234018715767304)
(-22.27386360737624, 9.545941546018382)
(-23.54665581351206, 11.808683245815342)
(-14.990663761154794, 13.293607486307117)
(-27.223611075682076, 4.596194077712565)
(-23.829498525986676, 11.525840533340721)
(-37.830212793480264, -3.1819805153394243)
(-22.768838354206828, 9.758073580374358)
(-24.112341238461298, 11.242997820866103)
(-38.2544768621922, -3.1819805153394416)
(-27.506453788156687, 5.020458146424479)
(-24.395183950935913, 10.960155108391483)
(-36.91097397793777, -3.2526911934580913)
(-23.405234457274712, 9.828784258493)
(-24.678026663410535, 10.677312395916868)
(-37.40594872476834, -3.1819805153394265)
(-27.57716446627534, 5.656854249492372)
(-24.960869375885146, 10.39446968344224)
(-35.70889244992063, -7.424621202458727)
(-24.041630560342604, 9.899494936611656)
(-25.24371208835978, 10.111626970967615)
(-37.33523804664972, -9.050966799187794)
(-27.57716446627533, 6.36396103067891)
(-25.526554800834386, 9.82878425849301)
(-35.991735162395265, -7.70746391493336)
(-24.96086937588512, 9.828784258493009)
(-25.809397513309, 9.545941546018389)
(-36.27457787486987, -7.990306627407959)
(-27.718585822512658, 7.071067811865475)
(-23.051681066681482, 13.010764773832463)
(-36.55742058734449, -8.273149339882586)
(-26.30437226013956, 9.33380951166242)
(-23.334523779156093, 12.727922061357845)
(-36.84026329981911, -8.555992052357192)
(-26.799347006970148, 8.980256121069152)
(-23.617366491630712, 12.445079348883228)
(-37.12310601229372, -8.838834764831807)
(-27.294321753800716, 8.343860018001244)
(-23.900209204105344, 12.162236636408611)
(-36.41599923110717, -7.42462120245871)
(-26.940768363207457, 8.838834764831843)
(-24.183051916579952, 11.879393923933991)
(-38.04234482783624, -9.050966799187778)
(-15.41492782986674, 13.576450198781709)
(-24.46589462905457, 11.596551211459374)
(-37.12310601229373, -7.424621202458716)
(-15.839191898578644, 13.859292911256311)
(-24.74873734152918, 11.31370849898475)
(-39.31513703397205, -9.61665222413703)
(-16.263455967290582, 14.14213562373094)
(-25.03158005400381, 11.030865786510125)
(-37.90092347159893, -7.49533188057735)
(-16.687720036002506, 14.424978336205562)
(-25.31442276647844, 10.748023074035517)
(-39.315137033972036, -8.909545442950472)
(-17.11198410471445, 14.70782104868019)
(-25.597265478953044, 10.465180361560888)
(-40.02224381515857, -8.909545442950465)
(-17.60695885154502, 14.919953083036145)
(-25.88010819142767, 10.182337649086275)
(-37.33523804664968, -6.222539674441577)
(-18.03122292025696, 15.202795795510774)
(-26.16295090390229, 9.899494936611656)
(-36.41599923110716, -4.5961940777125125)
(-18.526197667087526, 15.414927829866723)
(-26.445793616376903, 9.616652224137038)
(-39.59797974644664, -7.778174593051999)
(-19.021172413918126, 15.627059864222703)
(-26.728636328851533, 9.33380951166241)
(-36.55742058734449, -4.030508652763285)
(-19.516147160748705, 15.83919189857866)
(-27.01147904132613, 9.050966799187805)
(-39.38584771209069, -6.858935777509484)
(-20.01112190757931, 16.051323932934636)
(-27.15290039756345, 8.909545442950478)
(-37.19381669041238, -3.9597979746446335)
(-20.576807332528524, 16.192745289171928)
(-23.405234457274744, 13.364318164425729)
(-39.24442635585337, -6.010407640085612)
(-21.0717820793591, 16.40487732352789)
(-23.68807716974937, 13.081475451951102)
(-37.83021279348028, -3.889087296525982)
(-21.637467504308365, 16.546298679765222)
(-23.97091988222399, 12.798632739476503)
(-38.890872965260094, -4.94974746830581)
(-22.203152929257598, 16.687720036002535)
(-24.25376259469861, 12.51579002700189)
(-38.53731957466684, -3.8890872965260073)
(-22.768838354206828, 16.829141392239833)
(-24.536605307173236, 12.232947314527257)
(-36.69884194358179, -7.707463914933338)
(-23.334523779156054, 16.970562748477125)
(-24.819448019647847, 11.950104602052644)
(-36.98168465605644, -7.990306627407963)
(-23.970919882223953, 17.041273426595783)
(-25.102290732122455, 11.667261889578016)
(-37.26452736853104, -8.27314933988258)
(-24.60731598529185, 17.111984104714452)
(-25.38513344459708, 11.384419177103412)
(-37.54737008100565, -8.555992052357192)
(-25.3144227664784, 17.11198410471445)
(-25.667976157071696, 11.101576464628785)
(-37.83021279348029, -8.838834764831823)
(-26.092240225783595, 17.041273426595787)
(-25.950818869546303, 10.818733752154166)
(-38.183766184073555, -7.778174593052008)
(-26.8700576850888, 16.97056274847714)
(-26.23366158202094, 10.535891039679544)
(-38.466608896548166, -8.061017305526603)
(-27.647875144393996, 16.758430714121168)
(-26.516504294495558, 10.253048327204937)
(-38.749451609022785, -8.343860018001209)
(-28.425692603699204, 16.404877323527895)
(-26.79934700697018, 9.970205614730313)
(-39.03229432149741, -8.626702730475861)
(-29.910616844190958, 15.344217151748083)
(-27.08218971944479, 9.6873629022557)
(-37.40594872476834, -7.707463914933335)
(-27.930717856868636, 16.61700935788388)
(-27.36503243191941, 9.404520189781083)
(-37.688791437242955, -7.990306627407926)
(-29.3449314192417, 15.909902576697302)
(-27.57716446627539, 9.192388155425107)
(-37.9716341497176, -8.273149339882584)
(-16.82914139223983, 11.455129855222072)
(-23.900209204105327, 13.576450198781698)
(-38.25447686219219, -8.555992052357183)
(-17.253405460951743, 11.737972567696666)
(-24.183051916579956, 13.293607486307089)
(-38.537319574666824, -8.838834764831816)
(-17.677669529663678, 12.020815280171298)
(-24.465894629054567, 13.010764773832463)
(-38.82016228714143, -9.121677477306399)
(-18.101933598375616, 12.303657992645928)
(-24.748737341529193, 12.727922061357857)
(-39.103004999616054, -9.404520189781037)
(-18.526197667087544, 12.586500705120546)
(-25.031580054003815, 12.44507934888322)
(-37.618080759124304, -6.505382386916223)
(-18.95046173579946, 12.869343417595156)
(-25.314422766478415, 12.162236636408613)
(-37.90092347159893, -6.788225099390824)
(-17.748380207782336, 10.535891039679546)
(-25.597265478953048, 11.879393923933993)
(-38.18376618407354, -7.071067811865418)
(-18.13728893743492, 10.854089091213488)
(-25.880108191427674, 11.59655121145937)
(-38.46660889654815, -7.35391052434005)
(-18.526197667087548, 11.172287142747447)
(-26.16295090390228, 11.313708498984747)
(-38.749451609022806, -7.636753236814688)
(-18.985817074858787, 11.419774516162736)
(-26.44579361637689, 11.03086578651014)
(-39.03229432149741, -7.919595949289305)
(-19.36058366888767, 11.75211470332042)
(-26.728636328851522, 10.748023074035503)
(-39.31513703397202, -8.2024386617639)
(-19.72827919510467, 12.09152595828995)
(-27.011479041326144, 10.465180361560895)
(-39.59797974644666, -8.485281374238546)
(-20.223253941935262, 12.303657992645926)
(-27.294321753800762, 10.182337649086268)
(-39.81011178080259, -8.6974134085945)
(-20.64751801064717, 12.586500705120526)
(-27.577164466275363, 9.899494936611662)
(-36.69884194358179, -4.879036790187167)
(-21.14249275747775, 12.79863273947649)
(-27.860007178750006, 9.616652224137031)
(-36.98168465605642, -5.161879502661762)
(-21.566756826189696, 13.081475451951125)
(-28.001428534987298, 9.47523086789973)
(-37.26452736853105, -5.444722215136384)
(-22.061731573020293, 13.293607486307103)
(-24.324473272817254, 13.859292911256333)
(-37.54737008100568, -5.7275649276110165)
(-18.738329701443497, 9.545941546018383)
(-24.607315985291873, 13.576450198781709)
(-37.83021279348025, -6.010407640085609)
(-19.021172413918116, 9.263098833543765)
(-24.890158697766495, 13.293607486307089)
(-38.1130555059549, -6.293250352560253)
(-19.304015126392745, 8.980256121069157)
(-25.17300141024112, 13.010764773832468)
(-38.39589821842952, -6.576093065034874)
(-19.586857838867346, 8.697413408594516)
(-25.455844122715725, 12.727922061357852)
(-38.678740930904134, -6.858935777509469)
(-19.86970055134197, 8.41457069611991)
(-25.738686835190357, 12.44507934888323)
(-38.96158364337876, -7.141778489984107)
(-18.950461735799475, 10.040916292848975)
(-26.021529547664972, 12.162236636408622)
(-39.24442635585337, -7.424621202458701)
(-19.233304448274083, 9.758073580374345)
(-26.304372260139584, 11.879393923933998)
(-39.45655839020934, -7.6367532368146565)
(-19.516147160748684, 9.475230867899706)
(-26.587214972614216, 11.59655121145938)
(-36.55742058734448, -4.030508652763291)
(-19.798989873223327, 9.19238815542512)
(-26.87005768508883, 11.313708498984756)
(-36.84026329981911, -4.313351365237907)
(-20.08183258569794, 8.90954544295049)
(-27.15290039756345, 11.030865786510134)
(-37.123106012293725, -4.596194077712517)
(-20.364675298172557, 8.626702730475872)
(-27.435743110038082, 10.748023074035512)
(-37.40594872476833, -4.879036790187113)
(-19.16259377015543, 10.535891039679546)
(-27.71858582251269, 10.465180361560899)
(-37.68879143724297, -5.161879502661766)
(-19.44543648263005, 10.253048327204926)
(-28.00142853498729, 10.182337649086275)
(-37.971634149717595, -5.4447222151363786)
(-19.728279195104676, 9.97020561473032)
(-28.284271247461916, 9.899494936611655)
(-38.254476862192206, -5.727564927611003)
(-20.011121907579298, 9.6873629022557)
(-28.42569260369924, 9.758073580374349)
(-38.537319574666824, -6.010407640085625)
(-20.293964620053917, 9.404520189781081)
(-25.102290732122462, 13.788582233137669)
(-38.82016228714145, -6.293250352560263)
(-20.576807332528542, 9.121677477306473)
(-25.38513344459709, 13.505739520663052)
(-39.10300499961603, -6.576093065034825)
(-20.859650045003153, 8.838834764831843)
(-25.6679761570717, 13.222896808188425)
(-37.47665940288699, -4.242640687119232)
(-19.445436482630043, 10.96015510839148)
(-25.950818869546335, 12.9400540957138)
(-37.759502115361634, -4.525483399593876)
(-19.72827919510467, 10.677312395916855)
(-26.233661582020943, 12.657211383239192)
(-38.042344827836246, -4.808326112068508)
(-20.011121907579287, 10.394469683442237)
(-26.516504294495572, 12.374368670764568)
(-38.32518754031086, -5.091168824543102)
(-20.293964620053917, 10.111626970967627)
(-26.799347006970194, 12.091525958289955)
(-38.6080302527855, -5.37401153701773)
(-20.576807332528535, 9.828784258493009)
(-27.08218971944481, 11.808683245815335)
(-38.89087296526008, -5.65685424949233)
(-20.85965004500315, 9.545941546018392)
(-27.36503243191943, 11.525840533340714)
(-38.1130555059549, -4.171930009000612)
(-23.68807716974934, 1.0606601717798232)
(-27.64787514439404, 11.242997820866098)
(-38.39589821842951, -4.454772721475203)
(-18.526197667087526, 5.515432893255049)
(-27.930717856868657, 10.96015510839148)
(-38.67874093090412, -4.737615433949823)
(-23.263813101037393, 0.7778174593051839)
(-28.213560569343276, 10.677312395916859)
(-38.67874093090413, -3.323401871576736)
(-18.455486988968893, 4.879036790187177)
(-28.49640328181789, 10.394469683442246)
(-32.102647865869244, -0.2828427124745795)
(-22.62741699796951, 0.7071067811865386)
(-28.779245994292506, 10.111626970967619)
(-31.819805153394643, 2.8006985840247316e-14)
(-18.384776310850224, 4.242640687119278)
(-28.991378028648477, 9.899494936611658)
(-31.536962440919996, 0.2828427124746663)
(-21.920310216782973, 0.7071067811865497)
(-26.021529547664972, 13.57645019878171)
(-31.254119728445378, 0.5656854249492744)
(-18.455486988968886, 3.3234018715767677)
(-26.304372260139598, 13.29360748630709)
(-31.53696244092, 0.28284271247465065)
(-21.21320343559642, 0.5656854249492336)
(-26.58721497261422, 13.010764773832461)
(-31.96122650963192, -3.676955262170018)
(-18.95046173579946, 1.9798989873223243)
(-26.870057685088838, 12.727922061357845)
(-34.011836175072915, -5.727564927610988)
(-19.304015126392738, 1.484924240491744)
(-27.15290039756345, 12.445079348883237)
(-32.314779900225204, -3.3234018715767344)
(-19.940411229460636, 0.9899494936611679)
(-27.435743110038068, 12.162236636408604)
(-34.365389565666185, -5.3740115370177355)
(-19.44543648263005, 1.3435028842544312)
(-27.7185858225127, 11.879393923933991)
(-32.59762261269982, -2.8991378028648267)
(-14.70782104868019, 12.869343417595164)
(-28.001428534987305, 11.596551211459365)
(-34.71894295625945, -5.0204581464244304)
(-14.424978336205552, 12.445079348883214)
(-28.284271247461934, 11.313708498984747)
(-32.95117600329307, -2.5455844122715034)
(-14.142135623730933, 12.020815280171284)
(-28.56711395993655, 11.030865786510132)
(-35.00178566873406, -4.5961940777125205)
(-13.859292911256318, 11.596551211459373)
(-28.849956672411178, 10.748023074035512)
(-33.234018715767704, -2.1213203435595895)
(-13.576450198781709, 11.172287142747454)
(-29.13279938488578, 10.465180361560902)
(-35.28462838120869, -4.171930009000586)
(-13.364318164425761, 10.677312395916875)
(-29.4156420973604, 10.182337649086278)
(-33.587572106360966, -1.767766952966305)
(-13.081475451951102, 10.253048327204906)
(-29.55706345359771, 10.040916292848966)
(-35.63818177180197, -3.8183766184073273)
(-12.869343417595145, 9.758073580374335)
(-26.65792565073287, 13.64716087690036)
(-33.87041481883561, -1.3435028842544015)
(-12.657211383239199, 9.263098833543774)
(-26.940768363207493, 13.364318164425725)
(-35.92102448427657, -3.3941125496953846)
(-12.445079348883233, 8.768124086713193)
(-27.223611075682133, 13.081475451951114)
(-17.324116139070394, -6.71751442127216)
(-12.232947314527241, 8.273149339882577)
(-27.506453788156733, 12.798632739476497)
(-18.031222920256933, -7.424621202458718)
(-12.091525958289953, 7.707463914933358)
(-27.789296500631362, 12.515790027001884)
(-18.73832970144349, -8.131727983645254)
(-11.879393923933996, 7.2124891681027865)
(-28.072139213105974, 12.232947314527262)
(-19.445436482630047, -8.838834764831793)
(-11.737972567696671, 6.646803743153525)
(-28.354981925580585, 11.95010460205265)
(-11.525840533340713, -1.6263455967290261)
(-11.596551211459367, 6.0811183182043)
(-28.637824638055196, 11.667261889578034)
(-13.435028842544362, -3.5355339059326956)
(-11.455129855222058, 5.5154328932550625)
(-28.92066735052983, 11.384419177103403)
(-15.41492782986672, -5.515432893255032)
(-11.31370849898475, 4.949747468305823)
(-29.203510063004448, 11.101576464628794)
(-16.404877323527874, -6.505382386916188)
(-11.242997820866096, 4.3133513652379305)
(-29.48635277547906, 10.818733752154166)
(-17.74838020778232, -7.848885271170631)
(-11.172287142747432, 3.676955262170026)
(-29.769195487953684, 10.535891039679552)
(-11.667261889578015, -2.474873734152875)
(-11.172287142747438, 2.969848480983493)
(-30.052038200428296, 10.253048327204935)
(-13.364318164425713, -4.171930009000572)
(-11.242997820866083, 2.1920310216782797)
(-27.082189719444806, 13.930003589374975)
(-14.707821048680177, -5.515432893255018)
(-11.31370849898475, 1.4142135623730863)
(-27.365032431919413, 13.647160876900362)
(-16.192745289171906, -7.000357133746768)
(-11.5258405333407, 0.6363961030678692)
(-27.647875144394042, 13.364318164425734)
(-17.4655374953077, -8.273149339882561)
(-11.879393923933966, -0.14142135623734095)
(-27.930717856868647, 13.081475451951126)
(-11.596551211459342, -3.111269837220772)
(-12.940054095713819, -1.6263455967290579)
(-28.213560569343272, 12.798632739476508)
(-14.00071426749363, -5.515432893255017)
(-11.667261889577997, 0.3535533905932318)
(-28.496403281817887, 12.51579002700189)
(-13.859292911256286, -5.374011537017715)
(-12.37436867076456, -1.0606601717798394)
(-28.779245994292523, 12.232947314527264)
(-17.111984104714413, -8.62670273047584)
(-16.82914139223981, 11.455129855222053)
(-29.06208870676712, 11.950104602052646)
(-11.808683245815336, -4.030508652763271)
(-16.546298679765194, 11.030865786510121)
(-29.34493141924174, 11.667261889578032)
(-13.435028842544384, -4.949747468305792)
(-16.263455967290582, 10.606601717798204)
(-29.62777413171638, 11.38441917710341)
(-15.344217151748055, -7.56604255869601)
(-15.98061325481596, 10.182337649086278)
(-29.910616844190987, 11.101576464628792)
(-16.61700935788385, -8.838834764831804)
(-15.697770542341345, 9.758073580374345)
(-30.193459556665605, 10.818733752154172)
(-12.232947314527255, -5.161879502661759)
(-15.414927829866723, 9.33380951166242)
(-30.476302269140238, 10.535891039679552)
(-13.152186130069751, -7.071067811865444)
(-17.748380207782333, 10.53589103967955)
(-30.759144981614845, 10.253048327204937)
(-12.364152992578882, -5.722197367886309)
(-17.431117335707036, 10.15229894413752)
(-27.80248530875939, 13.92773878842853)
(-12.020815280171288, -4.666904755831169)
(-17.11198410471444, 9.758073580374347)
(-28.072139213105956, 13.647160876900362)
(-14.91995308303614, -4.030508652763281)
(-16.86449673129914, 9.298454172603078)
(-28.354981925580578, 13.364318164425747)
(-16.758430714121157, -6.151828996322923)
(-16.53215654414146, 8.923687578574212)
(-28.637824638055207, 13.081475451951121)
(-15.90990257669728, -7.424621202458708)
(-16.192745289171945, 8.555992052357237)
(-28.920667350529833, 12.798632739476492)
(-14.142135623730912, -7.071067811865435)
(-15.980613254815962, 8.061017305526633)
(-29.20351006300445, 12.515790027001882)
(-14.778531726798823, -7.424621202458702)
(-15.697770542341335, 7.636753236814694)
(-29.486352775479062, 12.232947314527271)
(-15.697770542341337, -8.62670273047584)
(-15.485638507985389, 7.141778489984134)
(-29.76919548795368, 11.95010460205265)
(-12.727922061357836, -6.363961030678886)
(-15.20279579551075, 6.717514421272182)
(-30.052038200428306, 11.667261889578029)
(-14.778531726798812, -8.414570696119863)
(-14.990663761154796, 6.22253967444161)
(-30.33488091290292, 11.384419177103409)
(-13.57645019878169, -7.6367532368146644)
(-18.738329701443508, 9.545941546018392)
(-30.617723625377533, 11.101576464628787)
(-14.283556979968242, -8.343860018001218)
(-19.02117241391811, 9.263098833543753)
(-30.900566337852148, 10.818733752154172)
(-17.465537495307707, -8.273149339882567)
(-19.304015126392724, 8.980256121069136)
(-31.183409050326773, 10.535891039679553)
(-17.81909088590098, -9.333809511662368)
(-19.58685783886734, 8.697413408594505)
(-31.466251762801384, 10.25304832720494)
(-18.172644276494243, -10.111626970967595)
(-19.869700551341964, 8.414570696119897)
(-28.28427124746194, 14.142135623730946)
(-18.73832970144348, -10.960155108391435)
(-18.243354954612908, 9.333809511662407)
(-28.56711395993655, 13.859292911256329)
(-25.45584412271569, -8.48528137423853)
(-18.526197667087526, 9.050966799187789)
(-28.849956672411174, 13.576450198781696)
(-27.22361107568207, -10.253048327204885)
(-18.809040379562145, 8.768124086713168)
(-29.132799384885786, 13.293607486307096)
(-24.748737341529164, -8.485281374238527)
(-19.091883092036753, 8.485281374238541)
(-29.415642097360404, 13.010764773832472)
(-26.728636328851486, -10.465180361560849)
(-19.374725804511385, 8.20243866176393)
(-29.69848480983503, 12.727922061357845)
(-24.18305191657991, -8.62670273047584)
(-19.657568516986, 7.919595949289312)
(-29.981327522309638, 12.445079348883224)
(-26.23366158202088, -10.67731239591681)
(-17.748380207782322, 9.121677477306443)
(-30.264170234784263, 12.162236636408611)
(-23.688077169749313, -8.838834764831791)
(-18.031222920256962, 8.838834764831846)
(-30.547012947258885, 11.879393923933995)
(-25.667976157071653, -10.818733752154134)
(-18.31406563273158, 8.555992052357226)
(-30.829855659733507, 11.596551211459367)
(-23.122391744800094, -8.980256121069106)
(-18.596908345206188, 8.273149339882599)
(-31.11269837220813, 11.313708498984754)
(-25.10229073212243, -10.960155108391454)
(-18.87975105768079, 7.990306627407957)
(-29.203510063004437, 13.930003589374982)
(-22.48599564173217, -9.050966799187764)
(-19.16259377015544, 7.707463914933369)
(-29.48635277547905, 13.647160876900369)
(-24.536605307173183, -11.101576464628774)
(-19.445436482630058, 7.424621202458748)
(-29.769195487953684, 13.364318164425734)
(-21.354624791833718, -8.626702730475818)
(-17.324116139070405, 8.838834764831834)
(-30.052038200428296, 13.081475451951125)
(-23.970919882223935, -11.242997820866057)
(-17.60695885154502, 8.555992052357219)
(-30.334880912902936, 12.798632739476485)
(-20.930360723121783, -8.909545442950453)
(-17.88980156401963, 8.273149339882586)
(-30.617723625377536, 12.515790027001893)
(-23.193102422918738, -11.172287142747406)
(-18.172644276494253, 7.990306627407966)
(-30.759144981614842, 12.374368670764579)
(-20.64751801064716, -9.333809511662377)
(-18.45548698896889, 7.70746391493337)
(-30.05203820042831, 13.788582233137664)
(-22.485995641732192, -11.172287142747386)
(-18.738329701443465, 7.424621202458712)
(-30.334880912902925, 13.50573952066305)
(-20.859650045003132, -10.253048327204898)
(-19.02117241391813, 7.1417784899841275)
(-30.759144981614845, 13.081475451951128)
(-21.56675682618969, -10.960155108391445)
(-17.041273426595776, 8.414570696119895)
(-31.466251762801388, 1.0606601717798154)
(-25.667976157071653, 2.616295090390233)
(-17.324116139070405, 8.131727983645296)
(-30.900566337852148, 0.9192388155425073)
(-20.081832585697928, 8.202438661763985)
(-17.60695885154503, 7.848885271170672)
(-31.466251762801388, 1.0606601717798216)
(-25.314422766478394, 2.2627416997969743)
(-17.88980156401964, 7.566042558696043)
(-31.749094475276, 0.7778174593052024)
(-19.798989873223313, 7.778174593052049)
(-18.17264427649426, 7.283199846221432)
(-32.03193718775061, 0.49497474683058246)
(-24.913554295245703, 1.9441160582887742)
(-18.46825617003686, 7.016229258777066)
(-32.33339089737307, 0.2021480214183648)
(-19.5161471607487, 7.353910524340115)
(-18.738329701443504, 6.717514421272197)
(-32.59762261269986, -0.07071067811865547)
(-24.536605307173197, 1.6263455967290943)
(-16.75843071412116, 7.990306627407972)
(-32.880465325174484, -0.35355339059328206)
(-19.23330444827408, 6.92964645562819)
(-17.041273426595783, 7.707463914933361)
(-32.03193718775062, 1.202081528017135)
(-19.021172413918098, 6.434671708797607)
(-17.32411613907041, 7.424621202458747)
(-32.31477990022525, 0.9192388155425077)
(-24.147696577520595, 1.308147545195146)
(-17.606958851545027, 7.141778489984127)
(-32.59762261269986, 0.6363961030678861)
(-18.738329701443504, 6.0104076400856705)
(-17.889801564019642, 6.858935777509503)
(-32.880465325174484, 0.35355339059327084)
(-19.23330444827409, -6.2225396744416)
(-18.17264427649425, 6.576093065034873)
(-33.16330803764909, 0.07071067811865699)
(-19.51614716074869, -6.505382386916202)
(-18.45548698896888, 6.293250352560264)
(-33.44615075012372, -0.21213203435597108)
(-19.798989873223302, -6.788225099390821)
(-16.475588001646557, 7.566042558696061)
(-33.728993462598346, -0.49497474683058806)
(-20.081832585697935, -7.071067811865434)
(-16.75843071412118, 7.283199846221439)
(-32.597622612699865, 1.343502884254425)
(-20.364675298172546, -7.353910524340056)
(-17.041273426595776, 7.0003571337468005)
(-32.880465325174484, 1.060660171779817)
(-20.64751801064717, -7.6367532368146795)
(-17.324116139070384, 6.717514421272171)
(-33.16330803764911, 0.7778174593051922)
(-20.930360723121783, -7.919595949289293)
(-17.606958851545023, 6.4346717087975716)
(-33.44615075012372, 0.4949747468305783)
(-21.213203435596405, -8.202438661763916)
