(-12.597622612699823, 27.10086219713517)
(5.29217895131981, 42.86934341759516)
(-8.001428534987305, 41.596551211459364)
(-14.718942956259447, 24.97954185357557)
(5.575021663794448, 42.44507934888321)
(-8.284271247461934, 41.313708498984745)
(-12.951176003293071, 27.454415587728498)
(5.857864376269067, 42.020815280171284)
(-8.567113959936549, 41.030865786510134)
(-15.001785668734058, 25.40380592228748)
(6.140707088743682, 41.59655121145937)
(-8.849956672411178, 40.748023074035515)
(-13.234018715767704, 27.87867965644041)
(6.423549801218291, 41.17228714274745)
(-9.132799384885779, 40.465180361560904)
(-15.284628381208691, 25.828069990999413)
(6.635681835574239, 40.67731239591687)
(-9.4156420973604, 40.18233764908628)
(-13.587572106360966, 28.232233047033695)
(6.918524548048898, 40.25304832720491)
(-9.55706345359771, 40.04091629284896)
(-15.638181771801968, 26.181623381592672)
(7.130656582404855, 39.75807358037434)
(-6.657925650732871, 43.64716087690036)
(-13.870414818835613, 28.656497115745598)
(7.342788616760801, 39.26309883354377)
(-6.940768363207493, 43.364318164425725)
(-15.921024484276572, 26.605887450304614)
(7.554920651116767, 38.76812408671319)
(-7.223611075682133, 43.081475451951114)
(2.6758838609296056, 23.28248557872784)
(7.767052685472759, 38.27314933988258)
(-7.506453788156733, 42.798632739476496)
(1.9687770797430666, 22.575378797541283)
(7.908474041710047, 37.707463914933356)
(-7.789296500631362, 42.515790027001884)
(1.2616702985565098, 21.868272016354744)
(8.120606076066004, 37.212489168102785)
(-8.072139213105974, 42.232947314527266)
(0.554563517369953, 21.161165235168205)
(8.262027432303329, 36.64680374315353)
(-8.354981925580585, 41.95010460205265)
(8.474159466659287, 28.373654403270972)
(8.403448788540633, 36.081118318204304)
(-8.637824638055196, 41.667261889578036)
(6.564971157455638, 26.464466094067305)
(8.544870144777942, 35.51543289325506)
(-8.920667350529829, 41.3844191771034)
(4.58507217013328, 24.48456710674497)
(8.68629150101525, 34.94974746830582)
(-9.203510063004448, 41.10157646462879)
(3.5951226764721262, 23.49461761308381)
(8.757002179133904, 34.31335136523793)
(-9.486352775479059, 40.818733752154166)
(2.2516197922176815, 22.15111472882937)
(8.827712857252568, 33.676955262170026)
(-9.769195487953684, 40.535891039679555)
(8.332738110421985, 27.525126265847124)
(8.827712857252562, 32.969848480983494)
(-10.052038200428296, 40.25304832720494)
(6.635681835574287, 25.828069990999428)
(8.757002179133917, 32.19203102167828)
(-7.082189719444806, 43.93000358937498)
(5.292178951319823, 24.484567106744983)
(8.68629150101525, 31.414213562373085)
(-7.365032431919413, 43.64716087690036)
(3.8072547108280936, 22.999642866253232)
(8.4741594666593, 30.63639610306787)
(-7.6478751443940425, 43.36431816442573)
(2.5344625046923, 21.72685066011744)
(8.120606076066034, 29.85857864376266)
(-7.930717856868647, 43.08147545195113)
(8.403448788540658, 26.88873016277923)
(7.059945904286181, 28.37365440327094)
(-8.213560569343272, 42.79863273947651)
(5.999285732506371, 24.484567106744983)
(8.332738110422003, 30.35355339059323)
(-8.496403281817887, 42.51579002700189)
(6.140707088743714, 24.625988462982285)
(7.625631329235439, 28.93933982822016)
(-8.779245994292523, 42.232947314527266)
(2.888015895285587, 21.37329726952416)
(3.1708586077601915, 41.455129855222054)
(-9.06208870676712, 41.95010460205265)
(8.191316754184664, 25.96949134723673)
(3.4537013202348064, 41.03086578651012)
(-9.344931419241739, 41.66726188957803)
(6.564971157455616, 25.05025253169421)
(3.7365440327094177, 40.606601717798206)
(-9.627774131716379, 41.38441917710341)
(4.655782848251945, 22.43395744130399)
(4.01938674518404, 40.18233764908628)
(-9.910616844190987, 41.10157646462879)
(3.3829906421161517, 21.1611652351682)
(4.302229457658655, 39.758073580374344)
(-10.193459556665605, 40.81873375215417)
(7.767052685472745, 24.83812049733824)
(4.585072170133277, 39.33380951166242)
(-10.476302269140238, 40.535891039679555)
(6.847813869930249, 22.928932188134556)
(2.2516197922176673, 40.53589103967955)
(-10.759144981614845, 40.25304832720494)
(7.635847007421118, 24.27780263211369)
(2.568882664292964, 40.15229894413752)
(-7.80248530875939, 43.92773878842853)
(7.979184719828712, 25.33309524416883)
(2.888015895285559, 39.758073580374344)
(-8.072139213105956, 43.64716087690036)
(5.080046916963861, 25.96949134723672)
(3.135503268700859, 39.29845417260308)
(-8.354981925580578, 43.36431816442575)
(3.2415692858788425, 23.848171003677077)
(3.4678434558585387, 38.92368757857421)
(-8.637824638055207, 43.08147545195112)
(4.090097423302719, 22.57537879754129)
(3.8072547108280546, 38.55599205235724)
(-8.920667350529833, 42.79863273947649)
(5.857864376269088, 22.928932188134567)
(4.019386745184038, 38.06101730552663)
(-9.203510063004451, 42.515790027001884)
(5.221468273201177, 22.575378797541298)
(4.302229457658665, 37.63675323681469)
(-9.486352775479062, 42.23294731452727)
(4.3022294576586635, 21.37329726952416)
(4.514361492014611, 37.141778489984134)
(-9.76919548795368, 41.95010460205265)
(7.272077938642164, 23.636038969321113)
(4.797204204489249, 36.717514421272185)
(-10.052038200428306, 41.66726188957803)
(5.221468273201188, 21.585429303880137)
(5.009336238845204, 36.22253967444161)
(-10.334880912902921, 41.38441917710341)
(6.423549801218311, 22.363246763185337)
(1.261670298556492, 39.54594154601839)
(-10.617723625377533, 41.101576464628785)
(5.7164430200317575, 21.656139981998784)
(0.9788275860818914, 39.26309883354375)
(-10.900566337852148, 40.81873375215417)
(2.534462504692293, 21.726850660117435)
(0.6959848736072765, 38.98025612106913)
(-11.183409050326773, 40.535891039679555)
(2.1809091140990198, 20.666190488337634)
(0.41314216113266156, 38.69741340859451)
(-11.466251762801384, 40.25304832720494)
(1.8273557235057574, 19.888373029032405)
(0.130299448658036, 38.414570696119895)
(-8.284271247461941, 44.142135623730944)
(1.2616702985565205, 19.039844891608567)
(1.756645045387092, 39.33380951166241)
(-8.567113959936549, 43.85929291125633)
(-5.455844122715689, 21.514718625761468)
(1.4738023329124736, 39.05096679918779)
(-8.849956672411174, 43.5764501987817)
(-7.223611075682069, 19.746951672795113)
(1.1909596204378552, 38.76812408671317)
(-9.132799384885786, 43.293607486307096)
(-4.748737341529164, 21.514718625761475)
(0.9081169079632474, 38.48528137423854)
(-9.415642097360404, 43.01076477383247)
(-6.728636328851486, 19.534819638439153)
(0.6252741954886147, 38.20243866176393)
(-9.69848480983503, 42.727922061357845)
(-4.18305191657991, 21.37329726952416)
(0.34243148301399984, 37.91959594928931)
(-9.981327522309638, 42.445079348883226)
(-6.233661582020879, 19.322687604083193)
(2.251619792217678, 39.12167747730644)
(-10.264170234784263, 42.16223663640861)
(-3.688077169749313, 21.16116523516821)
(1.9687770797430382, 38.838834764831844)
(-10.547012947258885, 41.879393923933996)
(-5.667976157071653, 19.181266247845866)
(1.6859343672684197, 38.555992052357226)
(-10.829855659733507, 41.59655121145937)
(-3.122391744800094, 21.019743878930896)
(1.403091654793812, 38.2731493398826)
(-11.11269837220813, 41.31370849898475)
(-5.10229073212243, 19.039844891608546)
(1.1202489423192112, 37.99030662740796)
(-9.203510063004437, 43.930003589374984)
(-2.4859956417321705, 20.949033200812238)
(0.8374062298445608, 37.70746391493337)
(-9.486352775479052, 43.64716087690037)
(-4.536605307173183, 18.898423535371226)
(0.5545635173699424, 37.424621202458745)
(-9.769195487953684, 43.36431816442573)
(-1.354624791833718, 21.37329726952418)
(2.675883860929595, 38.83883476483183)
(-10.052038200428296, 43.08147545195112)
(-3.970919882223935, 18.75700217913394)
(2.39304114845498, 38.55599205235722)
(-10.334880912902936, 42.79863273947649)
(-0.9303607231217832, 21.090454557049547)
(2.1101984359803687, 38.273149339882586)
(-10.617723625377536, 42.51579002700189)
(-3.193102422918738, 18.827712857252592)
(1.8273557235057467, 37.99030662740797)
(-10.759144981614842, 42.37436867076458)
(-0.6475180106471612, 20.666190488337623)
(1.5445130110311105, 37.70746391493337)
(-10.05203820042831, 43.78858223313766)
(-2.485995641732192, 18.827712857252614)
(1.2616702985565347, 37.42462120245871)
(-10.334880912902925, 43.50573952066305)
(-0.8596500450031321, 19.746951672795102)
(0.97882758608187, 37.14177848998413)
(-10.759144981614845, 43.08147545195113)
(-1.566756826189689, 19.039844891608553)
(2.958726573404224, 38.414570696119895)
(-11.466251762801388, 31.060660171779816)
(-5.667976157071653, 32.61629509039023)
(2.675883860929595, 38.1317279836453)
(-10.900566337852148, 30.919238815542506)
(-0.08183258569792784, 38.202438661763985)
(2.3930411484549694, 37.84888527117067)
(-11.466251762801388, 31.060660171779823)
(-5.314422766478394, 32.262741699796976)
(2.1101984359803616, 37.56604255869604)
(-11.749094475276, 30.7778174593052)
(0.20101012677668706, 37.77817459305205)
(1.8273557235057396, 37.283199846221436)
(-12.031937187750607, 30.494974746830582)
(-4.913554295245703, 31.944116058288774)
(1.5317438299631405, 37.01622925877707)
(-12.333390897373071, 30.202148021418363)
(0.4838528392512984, 37.353910524340115)
(1.2616702985564956, 36.7175144212722)
(-12.597622612699858, 29.929289321881345)
(-4.536605307173197, 31.626345596729095)
(3.241569285878839, 37.990306627407975)
(-12.880465325174484, 29.646446609406716)
(0.7666955517259204, 36.92964645562819)
(2.958726573404217, 37.70746391493336)
(-12.031937187750621, 31.202081528017136)
(0.978827586081902, 36.43467170879761)
(2.6758838609295914, 37.424621202458745)
(-12.314779900225247, 30.919238815542506)
(-4.147696577520595, 31.308147545195148)
(2.393041148454973, 37.14177848998413)
(-12.597622612699858, 30.636396103067884)
(1.2616702985564956, 36.010407640085674)
(2.110198435980358, 36.8589357775095)
(-12.880465325174484, 30.35355339059327)
(0.7666955517259098, 23.7774603255584)
(1.8273557235057503, 36.576093065034875)
(-13.163308037649088, 30.070710678118658)
(0.48385283925130906, 23.494617613083797)
(1.5445130110311212, 36.293250352560264)
(-13.44615075012372, 29.78786796564403)
(0.20101012677669772, 23.21177490060918)
(3.524411998353443, 37.56604255869606)
(-13.728993462598346, 29.50502525316941)
(-0.08183258569793495, 22.928932188134567)
(3.241569285878821, 37.283199846221436)
(-12.597622612699865, 31.343502884254423)
(-0.3646752981725463, 22.646089475659945)
(2.958726573404224, 37.0003571337468)
(-12.880465325174484, 31.060660171779816)
(-0.6475180106471683, 22.36324676318532)
(2.6758838609296163, 36.71751442127217)
(-13.16330803764911, 30.777817459305194)
(-0.9303607231217832, 22.080404050710708)
(2.3930411484549765, 36.43467170879757)
(-13.44615075012372, 30.49497474683058)
(-1.2132034355964052, 21.797561338236086)
(2.110198435980358, 36.151828996322955)
(-13.728993462598353, 30.212132034355953)
(-1.49604614807102, 21.51471862576146)
(1.8273557235057396, 35.868986283848336)
(-14.011836175072958, 29.929289321881335)
(-1.7788888605456528, 21.23187591328685)
